"","Date","Year","Country","Location","Fatal (Y/N)","lon","lat"
"787","14-Aug-2002",2002,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"788","11-Aug-2002",2002,"USA","Vero Beach, Indian River County","N",-80.3972736,27.6386434
"789","07-Aug-2002",2002,"USA","Ponce De Leon Inlet, Volusia County","N",-80.9220608,29.070584
"790","05-Aug-2002",2002,"USA","Topsail Beach, Pender County","N",-77.6305293,34.3651685
"791","26-Jul-2002",2002,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"792","20-Jul-2002",2002,"USA","Emerald Isle, Carteret County","N",-76.9507762,34.6779399
"793","10-Jul-2002",2002,"USA","Ponce Inlet, New Smyrna Beach, Volusia County","N",-80.9280234,29.0806338
"794","09-Jul-2002",2002,"USA","100 miles off Ocean City, Maryland, in 7000' of water","Y",NA,NA
"795","04-Jul-2002",2002,"USA","Wrightsville Beach, New Hanover County","N",-77.7963709,34.2085036
"796","20-Jun-2002",2002,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"797","11-Jun-2002",2002,"USA","Anini Beach, Kaua'i","N",-159.4629983,22.2232101
"798","10-Jun-2002",2002,"USA","St Augustine Beach, St Johns County","N",-81.2711546,29.8439828
"799","09-Jun-2002",2002,"USA","South of Ponce Inlet, New Smyrna Beach, Volusia County","N",-80.952136,29.0601745
"800","09-Jun-2002",2002,"USA","Jensen Beach, Martin County ","N",-80.2297697,27.2544906
"801","31-May-2002",2002,"USA","Stinson Beach, Marin County","N",-122.6444263,37.9004816
"802","31-May-2002",2002,"USA","St. George Island (near Apachicola), Franklin County","N",-84.9832435,29.7257675
"803","22-May-2002",2002,"USA","a pier at the end of Caxambas Drive, Marco Island ","N",-81.718221,25.9126289
"804","22-May-2002",2002,"USA","Atlantic Avenue, Palm Beach County","N",-80.037972,26.723478
"805","13-May-2002",2002,"USA","Ten Thousand Islands National Wildlife Refuge, Collier County","N",-81.5431872,25.8362346
"806","20-Apr-2002",2002,"USA","St. Augustine Beach, St. Johns County","N",-81.2711546,29.8439828
"807","18-Apr-2002",2002,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"808","02-Apr-2002",2002,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"809","01-Apr-2002",2002,"USA","Lauderdale-By-The-Sea, Broward County","N",-80.0964326,26.192028
"810","25-Mar-2002",2002,"USA","Brenecke Beach, Po'ipu, Kaua'i","N",-159.4534656,21.8738933
"811","25-Mar-2002",2002,"USA","Cocoa Beach, Brevard County","N",-80.6075513,28.3200067
"812","19-Mar-2002",2002,"USA","Daytona Beach Shores, Volusia County","N",-80.9828323,29.1760933
"813","15-Mar-2002",2002,"USA","Deerfield Beach (near Boca Raton), Broward County","N",-80.1332865,26.3187483
"814","15-Mar-2002",2002,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"815","01-Jan-2002",2002,"USA","Olowalu, Maui","N",-156.625,20.8147221
"816","14-Nov-2001",2001,"USA","Kapalua, Maui","N",-156.6580556,20.9997222
"817","24-Sep-2001",2001,"USA","Ponce Inlet, Volusia County","N",-80.9369983,29.0963729
"818","18-Sep-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"819","16-Sep-2001",2001,"USA","2 miles off Pompano Beach, Broward County","Y",-80.1256389,26.2149997
"820","15-Sep-2001",2001,"USA","A quarter mile north of Fort Pierce Inlet","N",-80.3016686,27.4820331
"821","15-Sep-2001",2001,"USA","North Topsail Beach, Onslow County","N",-77.43163,34.4901665
"822","08-Sep-2001",2001,"USA","Everglades National Park, Monroe County","N",-80.8986509,25.2866155
"823","07-Sep-2001",2001,"USA","Key Biscayne, Dade County","N",-80.1628248,25.693713
"824","07-Sep-2001",2001,"USA","Waites Island, Horry County","N",-78.5747337,33.8487836
"825","03-Sep-2001",2001,"USA","Avon, Hatteras Island, Outer Banks, Dare County","Y",-75.5108445,35.3521855
"826","03-Sep-2001",2001,"USA","Avon, Hatteras Island, Outer Banks, Dare County","N",-75.5108445,35.3521855
"827","02-Sep-2001",2001,"USA","Mayport Naval Station, Jacksonville, Duval Country","N",-81.4082704,30.3881464
"828","01-Sep-2001",2001,"USA","Sandbridge Beach, Princess Anne County","Y",-76.09115,36.7771461
"829","29-Aug-2001",2001,"USA","Coquina Beach, Anna Maria Island, Manatee County","N",-82.6924095,27.4513185
"830","27-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"831","26-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"832","25-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"833","22-Aug-2001",2001,"USA","Daytona, Volusia County ","N",-81.0228331,29.2108147
"834","21-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"835","19-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"836","19-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"837","19-Aug-2001",2001,"USA","Wilbur-by-the-Sea, Volusia County","N",-80.9574023,29.1289351
"838","18-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"839","18-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"840","18-Aug-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"841","05-Aug-2001",2001,"USA","Near 70th Avenue, Myrtle Beach, Horry County","N",-78.8217839,33.7402959
"842","26-Jul-2001",2001,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"843","25-Jul-2001",2001,"USA","Taverniier, Monroe County","N",-80.5150608,25.0115186
"844","24-Jul-2001",2001,"USA","Marathon , Monroe County","N",-81.0446262,24.726026
"845","21-Jul-2001",2001,"USA","oahu, hawaii","N",-158.0000565,21.4389123
"846","15-Jul-2001",2001,"USA","Santa Rosa Island, Escambia County","N",-86.7290634,30.3978561
"847","15-Jul-2001",2001,"USA","Amelia Island, Nassau County","N",-81.460856,30.6265697
"848","06-Jul-2001",2001,"USA","Gulf Islands National Seashore","N",-88.7910023,30.3913896
"849","03-Jul-2001",2001,"USA","Isle of Palms, Charleston County ","N",-79.7343791,32.8194131
"850","Jul-2001",2001,"USA","Jekyll Island, Glynn County","N",-81.4114142,31.0734919
"851","12-Jun-2001",2001,"USA","Padre Island National Seashore","N",-97.2991836,27.4241558
"852","10-Jun-2001",2001,"USA","Catalina Island","N",-118.4163103,33.3878856
"853","03-Jun-2001",2001,"USA","Off 21st Avenue, Isle of Palms, Charleston County","N",-79.7850052,32.792097
"854","29-May-2001",2001,"USA","Galveston Island","N",-94.9091329,29.241005
"855","23-May-2001",2001,"USA","Coligny Beach, Hilton Head, Beaufort County","N",-80.7510645,32.1414846
"856","20-May-2001",2001,"USA","Fripp Island, Beaufort County","N",-80.4966062,32.317001
"857","03-May-2001",2001,"USA","Jacksonville, Duval County","N",-81.655651,30.3321838
"858","28-Apr-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"859","13-Apr-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"860","13-Apr-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"861","12-Apr-2001",2001,"USA","Waveland Beach, Hutchinson Island, St Lucie County","N",-80.20625,27.275367
"862","12-Apr-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"863","12-Apr-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"864","12-Apr-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"865","12-Apr-2001",2001,"USA","New Smyrna Beach / Waveland, Volusia County","N",-80.9294712,29.0228599
"866","11-Apr-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"867","11-Apr-2001",2001,"USA","New Smyrna Beach / Waveland, Volusia County","N",-80.9294712,29.0228599
"868","11-Apr-2001",2001,"USA","Ewa Beach, O'ahu","N",-158.0089992,21.313149
"869","10-Apr-2001",2001,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"870","05-Apr-2001",2001,"USA","Bethune Beach, south of New Smyrna Beach, Volusia County","N",-80.8115369,28.9032104
"871","23-Mar-2001",2001,"USA","Sandy Beach, Oahu","N",-157.6725928,21.2856686
"872","09-Mar-2001",2001,"USA","Coral Cove Park, Jupiter Island, Martin County","N",-80.0788305,26.9634451
"873","09-Jan-2001",2001,"USA","Sunset Cliffs, San Diego","N",-117.2514447,32.726274
"874","17-Nov-2000",2000,"USA","Bonita Springs, Lee County","N",-81.7786972,26.339806
"875","10-Nov-2000",2000,"USA","Vaughn Beach, Flagler County","N",-81.4697637,29.6171181
"876","04-Nov-2000",2000,"USA","1/4 to 1/2 m north of the jetty at Bunkers, Eureka, Humboldt County","N",NA,NA
"877","20-Oct-2000",2000,"USA","Fort Pierce Inlet State Park, St Lucie County","N",-80.3016686,27.4820331
"878","18-Oct-2000",2000,"USA","Olowalu","N",-156.625,20.8147221
"879","14-Oct-2000",2000,"USA","South Beach, Sebastian, Indian River County","N",-80.44795,27.85221
"880","09-Oct-2000",2000,"USA","Lake Worth Inlet/West Palm Beach, Palm Beach County","N",-80.037263,26.772285
"881","06-Oct-2000",2000,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"882","06-Oct-2000",2000,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"883","02-Oct-2000",2000,"USA","Wrightsville Beach, New Hanover County","N",-77.7963709,34.2085036
"884","29-Sep-2000",2000,"USA","Mavericks, Half Moon Bay, San Mateo County","N",-122.496687,37.4955696
"885","16-Sep-2000",2000,"USA","Isle of Palms, Charleston County","N",-79.7343791,32.8194131
"886","15-Sep-2000",2000,"USA","Fort Pierce Inlet, St Lucie County","N",-80.2857895,27.4727372
"887","12-Sep-2000",2000,"USA","Sebastian Inlet, Indian River or Brevard County","N",-80.4472737,27.860302
"888","11-Sep-2000",2000,"USA","Daytona Beach Shores, Volusia County","N",-80.9828323,29.1760933
"889","10-Sep-2000",2000,"USA","Vero Beach, Indian River County","N",-80.3972736,27.6386434
"890","08-Sep-2000",2000,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"891","31-Aug-2000",2000,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"892","30-Aug-2000",2000,"USA","Boca Ciega Bay, Tampa, Pinellas County","Y",-82.7657265,27.7926967
"893","Reported 27-Aug-2000",2000,"USA","Prince William Sound","N",-147.0970548,60.6905448
"894","21-Aug-2000",2000,"USA","Bouges Bank, Emerald Isle, Carteret County","N",-77.0264769,34.6673555
"895","15-Aug-2000",2000,"USA","Kanaha Beach, Maui","N",-156.4405938,20.8996987
"896","13-Aug-2000",2000,"USA","South Jacksonville Beach, Duval County","N",-81.3961338,30.2841224
"897","12-Aug-2000",2000,"USA","St. Augustine, St. Johns County","N",-81.3124341,29.9012437
"898","11-Aug-2000",2000,"USA","Emerald Isle, Carteret County","N",-76.9507762,34.6779399
"899","10-Aug-2000",2000,"USA","Florida Keys, Florida","Y",-99.7973918,36.0095232
"900","25-Jul-2000",2000,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"901","22-Jul-2000",2000,"USA","Big Pine Key, Monroe County ","N",-81.353969,24.6698652
"902","17-Jul-2000",2000,"USA","Oceanic Pier, Wrightsville Beach, New Hanover County","N",-77.8049773,34.1935142
"903","16-Jul-2000",2000,"USA","Holden Beach, Brunswick County","N",-78.3038892,33.9135061
"904","10-Jul-2000",2000,"USA","Daytona  Beach, Volusia County","N",-81.0228331,29.2108147
"905","09-Jul-2000",2000,"USA","Neptune Avenue, Ormond Beach, Volusia County","N",-81.0479799,29.299783
"906","07-Jul-2000",2000,"USA","Mustang Island, Corpus Christi","N",-97.1828804,27.6722157
"907","06-Jul-2000",2000,"USA","Pine Island, Corolla, Currituck County","N",-75.7854085,36.2535516
"908","04-Jul-2000",2000,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"909","04-Jul-2000",2000,"USA","Artifical reef 3 miles off Manatee Beach, Manatee County","N",NA,NA
"910","02-Jul-2000",2000,"USA","Smyrna Dunes  Park, New Smyrna Beach, Volusia County","N",-80.914393,29.06906
"911","02-Jul-2000",2000,"USA","Smyrna Dunes Park, New Smyrna Beach, Volusia County","N",-80.914393,29.06906
"912","19-Jun-2000",2000,"USA","Seminole Avenue, Ormond Beach, Volusia County","N",-81.0393989,29.285113
"913","13-Jun-2000",2000,"USA","Pensacola Bay, Escambia County","N",-87.1853684,30.4221348
"914","10-Jun-2000",2000,"USA","J.P. Luby Surf Park, Corpus Christi","N",-97.221381,27.6261551
"915","09-Jun-2000",2000,"USA","Gulf Shores, Baldwin County","N",-87.7008193,30.2460361
"916","09-Jun-2000",2000,"USA","Gulf Shores, Baldwin County","N",-87.7008193,30.2460361
"917","02-Jun-2000",2000,"USA","27th Avenue, New Smyrna Beach, Volusia County","N",-80.878707,29.0093323
"918","14-Apr-2000",2000,"USA","On the south side of Ponce Inlet, Volusia County","N",NA,NA
"919","09-Apr-2000",2000,"USA","Municipal Beach, Riviera Beach, Palm Beach County","N",-80.0489355,26.710523
"920","31-Mar-2000",2000,"USA","Santa Rosa Sound Escambia County","N",-86.7768273,30.4019171
"921","26-Mar-2000",2000,"USA","Juno Beach, Palm Beach County","N",-80.0533743,26.8797819
"922","24-Mar-2000",2000,"USA","Floridana Beach, Brevard County","N",-80.497996,27.9456312
"923","Mar-2000",2000,"USA","Midnight Lump (38 miles offshore)","N",NA,NA
"924","21-Feb-2000",2000,"USA","Riviera Beach, Palm Beach County","N",-80.0580969,26.7753405
"925","2000",2000,"USA","Boca Grande, Lee County","N",-82.2616717,26.7490152
"926","14-Dec-1999",1999,"USA","Off Ventura, Anacapa & Santa Cruz Islands","Y",-119.7099239,34.002611
"927","02-Dec-1999",1999,"USA","Boynton Beach, Palm Beach County","N",-80.0905465,26.5317866
"928","30-Nov-1999",1999,"USA","Palm Beach, Palm Beach County","N",-80.2767327,26.6514503
"929","23-Nov-1999",1999,"USA","Big Island off Kona Village Resort, North Kona","N",-155.9851764,19.8317219
"930","15-Nov-1999",1999,"USA","Waddell Reef, Santa Cruz County","N",-122.2719221,37.116401
"931","30-Oct-1999",1999,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"932","30-Oct-1999",1999,"USA","Gulfstream Park beach, Palm Beach County","N",-80.0522789,26.5046094
"933","20-Oct-1999",1999,"USA","Pet Den, Satellite Beach, Brevard County","N",NA,NA
"934","01-Oct-1999",1999,"USA","Old Kona Airport State Park","N",-156.0077153,19.6423449
"935","29-Sep-1999",1999,"USA","South side of Ponce de Leon Inlet, Volusia County","N",-80.9220608,29.070584
"936","Reported 16-Sep-1999",1999,"USA","Cape Canaveral, Brevard County","N",-80.6077132,28.3922182
"937","10-Sep-1999",1999,"USA","Isle of Palms, Charleston County","N",-79.7343791,32.8194131
"938","05-Sep-1999",1999,"USA","Fort Pierce Inlet, St. Lucie County","N",-80.2857895,27.4727372
"939","04-Sep-1999",1999,"USA","World Typhoon Lagoon, Disney Water Park, Orange County","N",-81.5255579,28.36644
"940","04-Sep-1999",1999,"USA","Ponce Inlet, Volusia County","N",-80.9369983,29.0963729
"941","26-Aug-1999",1999,"USA","Bethune Beach, south of New Smyrna Beach, Volusia County","N",-80.8115369,28.9032104
"942","24-Aug-1999",1999,"USA","Fort Fisher, New Hanover County","N",-77.9177488,33.9716424
"943","21-Aug-1999",1999,"USA","Ponce Inlet, Volusia County","N",-80.9369983,29.0963729
"944","16-Aug-1999",1999,"USA","Grand Strand, Myrtle Beach, Horry County","N",-78.8136339,33.7460055
"945","05-Aug-1999",1999,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"946","26-Jul-1999",1999,"USA","Two miles off Key Colony Beach, Monroe County","N",NA,NA
"947","21-Jul-1999",1999,"USA","Honoli'i in Hilo (west side of Big Island)","N",-155.0911922,19.7544931
"948","06-Jul-1999",1999,"USA","Charleston","N",-79.9310512,32.7764749
"949","04-Jul-1999",1999,"USA","Pensacola  Beach, Escambia County","N",-87.1497698,30.3328039
"950","19-Jun-1999",1999,"USA","11 miles off Dog Island in the Gulf of Mexico, Franklin County","N",NA,NA
"951","17-Jun-1999",1999,"USA","South of Ponce Inlet, Volusia County","N",-80.9369983,29.0963729
"952","12-Jun-1999",1999,"USA","Atlantiic Beach, Duval County","N",-81.398696,30.3344077
"953","09-Jun-1999",1999,"USA","Atlantic Dunes Park, Delray Beach, Palm Beach County","N",-80.0608266,26.4420229
"954","01-Apr-1999",1999,"USA","Hobe Sound Beach, Palm Beach County","N",-80.0912729,27.0046255
"955","18-Mar-1999",1999,"USA","Olowalu side of Lahina, Maui ","Y",-156.6156274,20.8090713
"956","08-Mar-1999",1999,"USA","Kealia Beach, Kaua'i","N",-159.3046322,22.0992517
"957","05-Mar-1999",1999,"USA","Quarter mile offshore in Kaanapali, West Maui","N",NA,NA
"958","26-Feb-1999",1999,"USA","Frying Pan Shoals","N",-77.9487705,33.7974668
"959","03-Feb-1999",1999,"USA","Hobe Sound, Martin County","N",-80.1364323,27.059498
"960","1999",1999,"USA","Sandridge Beach, Virginia Beach, Princess Anne County","N",-76.09115,36.7771461
"961","24-Dec-1998",1998,"USA","Ormond Beach, Volusia County","N",-81.0558894,29.2858129
"962","21-Nov-1998",1998,"USA","Ocean Beach, Jaycee Park, Vero Beach, Indian River County","Y",-80.3592747,27.6653214
"963","14-Nov-1998",1998,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"964","11-Nov-1998",1998,"USA","South Beach Park, Indian River County","N",-80.3519492,27.6328517
"965","05-Nov-1998",1998,"USA","Winchester Bay","N",-124.1748369,43.6770608
"966","24-Oct-1998",1998,"USA","Jupiter Beach, Palm Beach County","N",-80.0704085,26.9388668
"967","10-Oct-1998",1998,"USA","Sebastian Inlet, Indian River County","N",-80.4472737,27.860302
"968","01-Oct-1998",1998,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"969","27-Sep-1998",1998,"USA","The Rocks, Hutchinson Island, Martin County","N",-80.2488596,27.3545667
"970","22-Sep-1998",1998,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"971","14-Sep-1998",1998,"USA","Stuart Beach, Martin County","N",-80.1750214,27.2143933
"972","30-Aug-1998",1998,"USA","Ponce Inlet, Volusia County","N",-80.9369983,29.0963729
"973","26-Aug-1998",1998,"USA","Stinson Beach, Marin County","N",-122.6444263,37.9004816
"974","Reported      23-Aug-1998",1998,"USA","Virginia Beach","N",-75.977985,36.8529263
"975","13-Aug-1998",1998,"USA","Ponce Inlet, Volusia County","N",-80.9369983,29.0963729
"976","25-Jul-1998",1998,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"977","08-Jun-1998",1998,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"978","25-May-1998",1998,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"979","16-May-1998",1998,"USA","Pecks Lake, Martin County","N",-80.1463473,27.1182096
"980","16-May-1998",1998,"USA","Walden Rocks, St. Lucie County","N",-80.3277454,27.3403955
"981","21-Apr-1998",1998,"USA","Gleneden Beach","N",-124.034593,44.8814151
"982","17-Apr-1998",1998,"USA","Marathon, Monroe County","N",-81.0446262,24.726026
"983","31-Mar-1998",1998,"USA","Jensen Beach Park, Martin County","N",-80.2220231,27.2250387
"984","08-Mar-1998",1998,"USA","Loggerhead Park, Juno Beach, Palm Beach County","N",-80.055979,26.884925
"985","23-Feb-1998",1998,"USA","Jensen Beach, Martin County","N",-80.2297697,27.2544906
"986","1998",1998,"USA","Wreck of the Navy Barge, 22 miles SE of Rudee ","N",NA,NA
"987","25-Dec-1997",1997,"USA","Fort Lauderdale, Broward County","N",-80.1373174,26.1224386
